T,H,repeat,oracle,stage1,ours_em1,ours_em10,mdpmix_original_clust_th1e-05,mdpmix_original_em_th1e-05,mdpmix_original_clust_th1e-04,mdpmix_original_em_th1e-04,mdpmix_original_clust_th1e-03,mdpmix_original_em_th1e-03
500,200,1987,0.0,0.0020000000000000018,0.0,0.0,0.4850299401197605,0.0,0.5119760479041916,0.32399999999999995,0.2904191616766467,0.0
500,200,1988,0.0,0.0020000000000000018,0.0,0.0,0.49401197604790414,0.32799999999999996,0.4970059880239521,0.43000000000000005,0.19161676646706582,0.32799999999999996
500,200,1989,0.0,0.0020000000000000018,0.0,0.0,0.5119760479041916,0.0,0.5,0.31599999999999995,0.27544910179640714,0.0
500,200,1990,0.0,0.0020000000000000018,0.0,0.0,0.5089820359281437,0.32399999999999995,0.4760479041916168,0.39,0.09880239520958078,0.0
500,200,1991,0.0020000000000000018,0.0040000000000000036,0.0020000000000000018,0.0020000000000000018,0.46706586826347307,0.34199999999999997,0.4970059880239521,0.0020000000000000018,0.22155688622754488,0.0020000000000000018
500,200,1992,0.0,0.0040000000000000036,0.0,0.0,0.5119760479041916,0.0,0.5209580838323353,0.31399999999999995,0.17964071856287422,0.31399999999999995
500,200,1993,0.0020000000000000018,0.0040000000000000036,0.0020000000000000018,0.0020000000000000018,0.4730538922155688,0.366,0.4760479041916168,0.0020000000000000018,0.2784431137724551,0.0020000000000000018
500,200,1994,0.0020000000000000018,0.0,0.0,0.0,0.49101796407185627,0.37,0.49101796407185627,0.0,0.43113772455089816,0.0
500,200,1995,0.0,0.0040000000000000036,0.0,0.0,0.4520958083832335,0.0,0.45508982035928147,0.29400000000000004,0.31137724550898205,0.0
500,200,1996,0.0,0.0,0.0,0.0,0.4880239520958084,0.31200000000000006,0.49101796407185627,0.0,0.2784431137724551,0.0
500,200,1997,0.0020000000000000018,0.006000000000000005,0.0040000000000000036,0.0040000000000000036,0.48203592814371254,0.0020000000000000018,0.4730538922155688,0.0040000000000000036,0.27544910179640714,0.0040000000000000036
500,200,1998,0.0,0.0020000000000000018,0.0,0.0,0.4640718562874252,0.0,0.4730538922155688,0.0,0.3053892215568862,0.0
500,200,1999,0.0,0.0040000000000000036,0.0,0.0,0.45808383233532934,0.29800000000000004,0.437125748502994,0.29600000000000004,0.41017964071856283,0.0
500,200,2000,0.0,0.0,0.0,0.0,0.5059880239520957,0.0,0.47005988023952094,0.0,0.45508982035928147,0.0
500,200,2001,0.0,0.0020000000000000018,0.0,0.0,0.5029940119760479,0.44199999999999995,0.5059880239520957,0.39,0.3772455089820359,0.0
500,200,2002,0.0,0.008000000000000007,0.0,0.0,0.4760479041916168,0.31599999999999995,0.4640718562874252,0.33999999999999997,0.29640718562874246,0.0
500,200,2003,0.0,0.006000000000000005,0.0020000000000000018,0.0,0.4880239520958084,0.43000000000000005,0.47904191616766467,0.382,0.27245508982035926,0.0
500,200,2004,0.0,0.0040000000000000036,0.0,0.0,0.5059880239520957,0.0,0.49401197604790414,0.30600000000000005,0.3173652694610778,0.0
500,200,2005,0.0,0.006000000000000005,0.0,0.0,0.5,0.32999999999999996,0.4850299401197605,0.33999999999999997,0.5119760479041916,0.0
500,200,2006,0.0,0.006000000000000005,0.0,0.0,0.4491017964071856,0.47,0.4401197604790419,0.348,0.3083832335329342,0.0
500,200,2007,0.0,0.0040000000000000036,0.0020000000000000018,0.0020000000000000018,0.47005988023952094,0.45599999999999996,0.48203592814371254,0.32199999999999995,0.3802395209580839,0.0
500,200,2008,0.0,0.0040000000000000036,0.0,0.0,0.4880239520958084,0.0,0.4610778443113772,0.30200000000000005,0.3892215568862275,0.0
500,200,2009,0.0,0.006000000000000005,0.0,0.0,0.49401197604790414,0.0,0.4640718562874252,0.484,0.23652694610778446,0.30400000000000005
500,300,2010,0.0,0.0,0.0,0.0,0.42215568862275454,0.0,0.4131736526946108,0.0,0.2065868263473054,0.43600000000000005
500,300,2011,0.0,0.0,0.0,0.0,0.5269461077844311,0.0,0.5209580838323353,0.31599999999999995,0.3383233532934131,0.0
500,300,2012,0.0,0.0,0.0,0.0,0.4610778443113772,0.31799999999999995,0.4610778443113772,0.31799999999999995,0.28742514970059885,0.0
500,300,2013,0.0,0.0,0.0,0.0,0.49101796407185627,0.0,0.4880239520958084,0.33399999999999996,0.2784431137724551,0.0
500,300,2014,0.0,0.0,0.0,0.0,0.4251497005988024,0.43799999999999994,0.4131736526946108,0.33199999999999996,0.37425149700598803,0.0
500,300,2015,0.0,0.0,0.0,0.0,0.49101796407185627,0.30800000000000005,0.4730538922155688,0.49,0.11377245508982037,0.32999999999999996
500,300,2016,0.0,0.0,0.0,0.0,0.5269461077844311,0.45999999999999996,0.5299401197604791,0.0,0.3173652694610778,0.0
500,300,2017,0.0,0.0,0.0,0.0,0.49401197604790414,0.0,0.49101796407185627,0.35,0.22155688622754488,0.0
500,300,2018,0.0,0.0,0.0,0.0,0.5179640718562875,0.32599999999999996,0.47005988023952094,0.0,0.39820359281437123,0.0
500,300,2019,0.0,0.0020000000000000018,0.0,0.0,0.5209580838323353,0.31999999999999995,0.5119760479041916,0.32999999999999996,0.12874251497005984,0.0
500,300,2020,0.0,0.0,0.0,0.0,0.5119760479041916,0.0,0.5089820359281437,0.0,0.38622754491017963,0.0
500,300,2021,0.0,0.0020000000000000018,0.0,0.0,0.47005988023952094,0.0,0.23353293413173648,0.0,0.07485029940119758,0.33399999999999996
500,300,2022,0.0,0.0,0.0,0.0,0.49401197604790414,0.30800000000000005,0.26347305389221554,0.0,0.25149700598802394,0.0
500,300,2023,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.5059880239520957,0.364,0.47904191616766467,0.47,0.3892215568862275,0.0020000000000000018
500,300,2024,0.0,0.0,0.0,0.0,0.5179640718562875,0.0,0.5209580838323353,0.0,0.14970059880239517,0.31599999999999995
500,300,2025,0.0,0.0,0.0,0.0,0.5239520958083832,0.364,0.4850299401197605,0.0,0.2934131736526946,0.0
500,300,2026,0.0,0.0,0.0,0.0,0.48203592814371254,0.31399999999999995,0.47904191616766467,0.42200000000000004,0.4131736526946108,0.0
500,300,2027,0.0,0.0,0.0,0.0,0.4760479041916168,0.0,0.5029940119760479,0.384,0.1586826347305389,0.384
500,300,2028,0.0,0.0,0.0,0.0,0.4760479041916168,0.392,0.49101796407185627,0.31000000000000005,0.3263473053892215,0.0
500,300,2029,0.0,0.0,0.0,0.0,0.5,0.32799999999999996,0.49101796407185627,0.33399999999999996,0.2904191616766467,0.0
500,300,2030,0.0,0.0,0.0,0.0,0.5,0.36,0.5029940119760479,0.32999999999999996,0.23952095808383234,0.0
500,300,2031,0.0,0.0,0.0,0.0,0.49401197604790414,0.406,0.4610778443113772,0.358,0.06287425149700598,0.33799999999999997
500,300,2032,0.0,0.0,0.0,0.0,0.5059880239520957,0.37,0.4610778443113772,0.0,0.10479041916167664,0.354
500,300,2033,0.0,0.0,0.0,0.0,0.45808383233532934,0.30600000000000005,0.44311377245508987,0.31999999999999995,0.16167664670658688,0.0
500,300,2034,0.0,0.0,0.0,0.0,0.4880239520958084,0.344,0.48203592814371254,0.492,0.3083832335329342,0.0
500,300,2035,0.0,0.0,0.0,0.0,0.5,0.378,0.4730538922155688,0.43600000000000005,0.3083832335329342,0.0
500,300,2036,0.0,0.0,0.0,0.0,0.4610778443113772,0.0,0.44311377245508987,0.43200000000000005,0.27544910179640714,0.0
500,300,2037,0.0,0.0,0.0,0.0,0.45508982035928147,0.33399999999999996,0.49401197604790414,0.35,0.27544910179640714,0.42800000000000005
500,300,2038,0.0,0.0020000000000000018,0.0,0.0,0.5359281437125749,0.31799999999999995,0.5538922155688623,0.394,0.36227544910179643,0.0
500,300,2039,0.0,0.0,0.0,0.0,0.5089820359281437,0.0,0.4880239520958084,0.36,0.3173652694610778,0.0
500,400,2040,0.0,0.0,0.0,0.0,0.49101796407185627,0.0,0.49101796407185627,0.0,0.42215568862275454,0.0
500,400,2041,0.0,0.0,0.0,0.0,0.5,0.33399999999999996,0.4970059880239521,0.0,0.5,0.0
500,400,2042,0.0,0.0,0.0,0.0,0.44610778443113774,0.29600000000000004,0.08682634730538918,0.0,0.0239520958083832,0.29200000000000004
500,400,2043,0.0,0.0,0.0,0.0,0.49401197604790414,0.348,0.15269461077844315,0.32799999999999996,0.281437125748503,0.44399999999999995
500,400,2044,0.0,0.0,0.0,0.0,0.5119760479041916,0.0,0.16167664670658688,0.0,0.37425149700598803,0.0
500,400,2045,0.0,0.0,0.0,0.0,0.5,0.0,0.16766467065868262,0.32799999999999996,0.3922155688622755,0.0
500,400,2046,0.0,0.0,0.0,0.0,0.5269461077844311,0.0,0.5149700598802396,0.0,0.27245508982035926,0.0
500,400,2047,0.0,0.0,0.0,0.0,0.4850299401197605,0.0,0.1347305389221557,0.32599999999999996,0.3083832335329342,0.0
500,400,2048,0.0,0.0020000000000000018,0.0,0.0,0.4520958083832335,0.0,0.4520958083832335,0.0,0.16766467065868262,0.0
500,400,2049,0.0,0.0,0.0,0.0,0.4251497005988024,0.45599999999999996,0.4610778443113772,0.392,0.22455089820359286,0.0
500,400,2050,0.0,0.0,0.0,0.0,0.49401197604790414,0.0,0.49401197604790414,0.0,0.3053892215568862,0.0
500,400,2051,0.0,0.0,0.0,0.0,0.45808383233532934,0.354,0.4970059880239521,0.44799999999999995,0.1107784431137725,0.0
500,400,2052,0.0,0.0,0.0,0.0,0.4880239520958084,0.0,0.13772455089820357,0.31999999999999995,0.26047904191616766,0.0
500,400,2053,0.0,0.0,0.0,0.0,0.5089820359281437,0.0,0.5029940119760479,0.46199999999999997,0.17664670658682635,0.0
500,400,2054,0.0,0.0,0.0,0.0,0.4491017964071856,0.32599999999999996,0.1107784431137725,0.32599999999999996,0.22754491017964074,0.0
500,400,2055,0.0,0.0,0.0,0.0,0.437125748502994,0.0,0.4251497005988024,0.0,0.05988023952095811,0.0
500,400,2056,0.0,0.0,0.0,0.0,0.4850299401197605,0.33599999999999997,0.4970059880239521,0.356,0.27245508982035926,0.0
500,400,2057,0.0,0.0,0.0,0.0,0.5,0.32799999999999996,0.48203592814371254,0.0,0.1227544910179641,0.0
500,400,2058,0.0,0.0,0.0,0.0,0.4880239520958084,0.356,0.4970059880239521,0.484,0.14371257485029942,0.0
500,400,2059,0.0,0.0,0.0,0.0,0.5,0.44999999999999996,0.1347305389221557,0.32399999999999995,0.38323353293413176,0.0
500,400,2060,0.0,0.0,0.0,0.0,0.45508982035928147,0.40800000000000003,0.48203592814371254,0.31599999999999995,0.32335329341317365,0.0
500,400,2061,0.0,0.0,0.0,0.0,0.5329341317365269,0.0,0.22455089820359286,0.0,0.12574850299401197,0.32399999999999995
500,400,2062,0.0,0.0,0.0,0.0,0.4970059880239521,0.0,0.1826347305389222,0.33199999999999996,0.13772455089820357,0.354
500,400,2063,0.0,0.0,0.0,0.0,0.49101796407185627,0.0,0.08682634730538918,0.31799999999999995,0.2694610778443114,0.0
500,400,2064,0.0,0.0,0.0,0.0,0.44610778443113774,0.0,0.16766467065868262,0.33399999999999996,0.4850299401197605,0.0
500,400,2065,0.0,0.0,0.0,0.0,0.4640718562874252,0.0,0.08982035928143717,0.0,0.08982035928143717,0.38
500,400,2066,0.0,0.0,0.0,0.0,0.4850299401197605,0.0,0.4760479041916168,0.0,0.3263473053892215,0.0
500,400,2067,0.0,0.0,0.0,0.0,0.45508982035928147,0.0,0.4850299401197605,0.0,0.14371257485029942,0.0
500,400,2068,0.0,0.0,0.0,0.0,0.45808383233532934,0.398,0.12574850299401197,0.33199999999999996,0.026946107784431184,0.32599999999999996
500,400,2069,0.0,0.0,0.0,0.0,0.5149700598802396,0.0,0.4880239520958084,0.4,0.1826347305389222,0.344
500,500,2070,0.0,0.0,0.0,0.0,0.4880239520958084,0.348,0.5029940119760479,0.362,0.06586826347305386,0.33999999999999997
500,500,2071,0.0,0.0,0.0,0.0,0.4880239520958084,0.43200000000000005,0.09281437125748504,0.31399999999999995,0.33532934131736525,0.0
500,500,2072,0.0,0.0,0.0,0.0,0.4760479041916168,0.30800000000000005,0.04491017964071853,0.0,0.24850299401197606,0.0
500,500,2073,0.0,0.0,0.0,0.0,0.4640718562874252,0.45799999999999996,0.07185628742514971,0.0,0.14970059880239517,0.0
500,500,2074,0.0,0.0,0.0,0.0,0.4970059880239521,0.0,0.08982035928143717,0.32399999999999995,0.17664670658682635,0.348
500,500,2075,0.0,0.0,0.0,0.0,0.49401197604790414,0.0,0.09281437125748504,0.34199999999999997,0.11377245508982037,0.0
500,500,2076,0.0,0.0,0.0,0.0,0.49401197604790414,0.0,0.08383233532934131,0.0,0.3532934131736527,0.0
500,500,2077,0.0,0.0,0.0,0.0,0.5,0.0,0.053892215568862256,0.0,0.3263473053892215,0.0
500,500,2078,0.0,0.0,0.0,0.0,0.4880239520958084,0.0,0.26047904191616766,0.49,0.27544910179640714,0.474
500,500,2079,0.0,0.0,0.0,0.0,0.49101796407185627,0.32199999999999995,0.08982035928143717,0.0,0.1107784431137725,0.0
500,500,2080,0.0,0.0,0.0,0.0,0.4970059880239521,0.0,0.07485029940119758,0.0,0.41916167664670656,0.474
500,500,2081,0.0,0.0,0.0,0.0,0.4610778443113772,0.0,0.14371257485029942,0.346,0.06886227544910184,0.378
500,500,2082,0.0,0.0,0.0,0.0,0.4760479041916168,0.366,0.05688622754491013,0.31599999999999995,0.11377245508982037,0.0
500,500,2083,0.0,0.0,0.0,0.0,0.49101796407185627,0.0,0.06886227544910184,0.0,0.43413173652694614,0.0
500,500,2084,0.0,0.0,0.0,0.0,0.4970059880239521,0.44399999999999995,0.08083832335329344,0.32999999999999996,0.04790419161676651,0.0
500,500,2085,0.0,0.0,0.0,0.0,0.45808383233532934,0.0,0.08383233532934131,0.358,0.281437125748503,0.0
500,500,2086,0.0,0.0,0.0,0.0,0.49401197604790414,0.45799999999999996,0.09281437125748504,0.33999999999999997,0.3892215568862275,0.0
500,500,2087,0.0,0.0,0.0,0.0,0.5,0.484,0.04790419161676651,0.0,0.10778443113772451,0.0
500,500,2088,0.0,0.0,0.0,0.0,0.43113772455089816,0.0,0.49101796407185627,0.29800000000000004,0.07485029940119758,0.31599999999999995
500,500,2089,0.0,0.0,0.0,0.0,0.5119760479041916,0.0,0.09281437125748504,0.0,0.4131736526946108,0.0
500,500,2090,0.0,0.0,0.0,0.0,0.4491017964071856,0.0,0.07485029940119758,0.33799999999999997,0.1347305389221557,0.0
500,500,2091,0.0,0.0,0.0,0.0,0.4880239520958084,0.0,0.038922155688622784,0.0,0.2694610778443114,0.0
500,500,2092,0.0,0.0,0.0,0.0,0.4850299401197605,0.32399999999999995,0.05688622754491013,0.0,0.0029940119760478723,0.272
500,500,2093,0.0,0.0,0.0,0.0,0.5,0.32199999999999995,0.09880239520958078,0.32599999999999996,0.4401197604790419,0.42800000000000005
500,500,2094,0.0,0.0,0.0,0.0,0.5059880239520957,0.0,0.09281437125748504,0.31399999999999995,0.3143712574850299,0.0
500,500,2095,0.0,0.0,0.0,0.0,0.47005988023952094,0.45399999999999996,0.4880239520958084,0.402,0.10179640718562877,0.34199999999999997
500,500,2096,0.0,0.0,0.0,0.0,0.5269461077844311,0.0,0.5269461077844311,0.0,0.16467065868263475,0.0
500,500,2097,0.0,0.0,0.0,0.0,0.49401197604790414,0.0,0.1347305389221557,0.346,0.3682634730538922,0.0
500,500,2098,0.0,0.0,0.0,0.0,0.4760479041916168,0.43400000000000005,0.4610778443113772,0.0,0.5029940119760479,0.0
500,500,2099,0.0,0.0,0.0,0.0,0.49401197604790414,0.0,0.10479041916167664,0.32599999999999996,0.17964071856287422,0.0
600,10,2100,0.29500000000000004,0.6183333333333334,0.6083333333333334,0.5816666666666667,0.52,0.655,0.515,0.655,0.4675,0.6466666666666667
600,10,2101,0.30166666666666664,0.62,0.61,0.61,0.48750000000000004,0.6283333333333334,0.52,0.6216666666666666,0.5025,0.635
600,10,2102,0.32499999999999996,0.65,0.6416666666666666,0.6466666666666667,0.47250000000000003,0.63,0.47,0.6416666666666666,0.4575,0.6366666666666667
600,10,2103,0.31166666666666665,0.5816666666666667,0.5833333333333333,0.5683333333333334,0.49750000000000005,0.6566666666666667,0.49750000000000005,0.6566666666666667,0.51,0.6583333333333333
600,10,2104,0.29000000000000004,0.5933333333333333,0.5800000000000001,0.5666666666666667,0.4475,0.63,0.4475,0.6366666666666667,0.4475,0.6333333333333333
600,10,2105,0.31000000000000005,0.6366666666666667,0.65,0.6366666666666667,0.49,0.6366666666666667,0.48750000000000004,0.6466666666666667,0.47250000000000003,0.6383333333333333
600,10,2106,0.29000000000000004,0.625,0.625,0.6016666666666667,0.525,0.6566666666666667,0.505,0.6483333333333333,0.4675,0.645
600,10,2107,0.32833333333333337,0.56,0.5549999999999999,0.5283333333333333,0.49250000000000005,0.65,0.5,0.65,0.48750000000000004,0.6533333333333333
600,10,2108,0.32833333333333337,0.5566666666666666,0.5216666666666667,0.5033333333333334,0.505,0.6583333333333333,0.5025,0.665,0.5075000000000001,0.6483333333333333
600,10,2109,0.33999999999999997,0.6166666666666667,0.5900000000000001,0.5783333333333334,0.5,0.6583333333333333,0.5,0.6599999999999999,0.49250000000000005,0.6616666666666666
600,10,2110,0.33999999999999997,0.615,0.6083333333333334,0.5700000000000001,0.5,0.6633333333333333,0.5025,0.6633333333333333,0.5075000000000001,0.6483333333333333
600,10,2111,0.32333333333333336,0.6183333333333334,0.5983333333333334,0.5566666666666666,0.49750000000000005,0.595,0.49750000000000005,0.6066666666666667,0.51,0.6266666666666667
600,10,2112,0.32333333333333336,0.6383333333333333,0.6366666666666667,0.6283333333333334,0.49750000000000005,0.6583333333333333,0.49,0.6599999999999999,0.49750000000000005,0.6516666666666666
600,10,2113,0.32999999999999996,0.6133333333333333,0.6066666666666667,0.5866666666666667,0.475,0.6516666666666666,0.475,0.6516666666666666,0.475,0.6516666666666666
600,10,2114,0.29333333333333333,0.565,0.5466666666666666,0.5333333333333333,0.4575,0.6416666666666666,0.4625,0.64,0.47250000000000003,0.6383333333333333
600,10,2115,0.31499999999999995,0.5800000000000001,0.5666666666666667,0.5116666666666667,0.5,0.65,0.495,0.645,0.515,0.6483333333333333
600,10,2116,0.31833333333333336,0.5983333333333334,0.585,0.5666666666666667,0.485,0.635,0.495,0.6416666666666666,0.48750000000000004,0.645
600,10,2117,0.30500000000000005,0.5966666666666667,0.5783333333333334,0.5616666666666666,0.5275000000000001,0.6216666666666666,0.525,0.6233333333333333,0.515,0.6283333333333334
600,10,2118,0.3483333333333334,0.6083333333333334,0.5833333333333333,0.5700000000000001,0.5,0.6383333333333333,0.5075000000000001,0.6466666666666667,0.505,0.6516666666666666
600,10,2119,0.30833333333333335,0.5216666666666667,0.5083333333333333,0.485,0.47750000000000004,0.6466666666666667,0.48,0.65,0.47250000000000003,0.6433333333333333
600,10,2120,0.29333333333333333,0.6366666666666667,0.6333333333333333,0.6133333333333333,0.5275000000000001,0.6466666666666667,0.525,0.6433333333333333,0.5025,0.6616666666666666
600,10,2121,0.32666666666666666,0.6183333333333334,0.62,0.6,0.515,0.615,0.515,0.615,0.49750000000000005,0.6166666666666667
600,10,2122,0.30166666666666664,0.5966666666666667,0.5800000000000001,0.55,0.5175000000000001,0.6616666666666666,0.5125,0.6616666666666666,0.51,0.655
600,10,2123,0.30333333333333334,0.5266666666666666,0.51,0.52,0.48250000000000004,0.6483333333333333,0.49750000000000005,0.6433333333333333,0.495,0.6466666666666667
600,10,2124,0.2833333333333333,0.6033333333333333,0.5833333333333333,0.575,0.5075000000000001,0.64,0.5075000000000001,0.64,0.5,0.6433333333333333
600,10,2125,0.31333333333333335,0.645,0.6466666666666667,0.6183333333333334,0.505,0.63,0.5025,0.63,0.505,0.6366666666666667
600,10,2126,0.33166666666666667,0.5916666666666667,0.5883333333333334,0.5800000000000001,0.495,0.6416666666666666,0.49750000000000005,0.63,0.49750000000000005,0.655
600,10,2127,0.32666666666666666,0.5833333333333333,0.5733333333333333,0.5733333333333333,0.49750000000000005,0.635,0.49750000000000005,0.6366666666666667,0.5125,0.645
600,10,2128,0.27,0.6116666666666667,0.5933333333333333,0.5933333333333333,0.53,0.6233333333333333,0.5225,0.6266666666666667,0.5125,0.6383333333333333
600,10,2129,0.3416666666666667,0.55,0.5516666666666667,0.5283333333333333,0.485,0.6533333333333333,0.485,0.6533333333333333,0.47750000000000004,0.6533333333333333
600,20,2130,0.20666666666666667,0.475,0.44666666666666666,0.3966666666666666,0.495,0.6599999999999999,0.49250000000000005,0.6566666666666667,0.48750000000000004,0.6433333333333333
600,20,2131,0.17166666666666663,0.44333333333333336,0.41666666666666663,0.3816666666666667,0.49,0.6433333333333333,0.505,0.6416666666666666,0.515,0.6433333333333333
600,20,2132,0.18666666666666665,0.4683333333333334,0.43166666666666664,0.4066666666666666,0.4675,0.6433333333333333,0.525,0.4983333333333333,0.53,0.5983333333333334
600,20,2133,0.17333333333333334,0.44333333333333336,0.42666666666666664,0.41500000000000004,0.5325,0.61,0.5349999999999999,0.6316666666666666,0.5675,0.53
600,20,2134,0.16833333333333333,0.43999999999999995,0.4066666666666666,0.4066666666666666,0.48750000000000004,0.5966666666666667,0.51,0.65,0.51,0.63
600,20,2135,0.18166666666666664,0.4766666666666667,0.42333333333333334,0.405,0.47,0.6516666666666666,0.47,0.4116666666666666,0.4575,0.6366666666666667
600,20,2136,0.19666666666666666,0.43999999999999995,0.42666666666666664,0.41333333333333333,0.49,0.655,0.49,0.655,0.49,0.6533333333333333
600,20,2137,0.17833333333333334,0.43500000000000005,0.3916666666666667,0.3683333333333333,0.48,0.6416666666666666,0.5525,0.5833333333333333,0.5525,0.595
600,20,2138,0.18500000000000005,0.4816666666666667,0.45666666666666667,0.44333333333333336,0.5525,0.4116666666666666,0.5725,0.41500000000000004,0.5125,0.5716666666666667
600,20,2139,0.19499999999999995,0.43999999999999995,0.43833333333333335,0.3933333333333333,0.5225,0.45166666666666666,0.505,0.46166666666666667,0.5075000000000001,0.6016666666666667
600,20,2140,0.15833333333333333,0.44333333333333336,0.41000000000000003,0.3833333333333333,0.5475,0.4116666666666666,0.565,0.6216666666666666,0.5349999999999999,0.635
600,20,2141,0.17500000000000004,0.4683333333333334,0.44166666666666665,0.41833333333333333,0.47250000000000003,0.43000000000000005,0.515,0.6466666666666667,0.5025,0.5916666666666667
600,20,2142,0.16833333333333333,0.4883333333333333,0.43333333333333335,0.41500000000000004,0.5475,0.62,0.5349999999999999,0.5316666666666667,0.505,0.5933333333333333
600,20,2143,0.19999999999999996,0.45333333333333337,0.41333333333333333,0.3983333333333333,0.495,0.6533333333333333,0.4675,0.6133333333333333,0.515,0.625
600,20,2144,0.16666666666666663,0.48,0.44666666666666666,0.4083333333333333,0.49750000000000005,0.6516666666666666,0.49750000000000005,0.655,0.46499999999999997,0.45499999999999996
600,20,2145,0.19999999999999996,0.45499999999999996,0.41000000000000003,0.3983333333333333,0.54,0.6233333333333333,0.5375,0.5983333333333334,0.5349999999999999,0.5716666666666667
600,20,2146,0.17166666666666663,0.4116666666666666,0.3733333333333333,0.33499999999999996,0.495,0.585,0.5549999999999999,0.5666666666666667,0.48250000000000004,0.6066666666666667
600,20,2147,0.22166666666666668,0.47,0.45833333333333337,0.44666666666666666,0.49250000000000005,0.6416666666666666,0.495,0.5966666666666667,0.5175000000000001,0.6216666666666666
600,20,2148,0.14500000000000002,0.42166666666666663,0.3883333333333333,0.3833333333333333,0.48,0.655,0.47750000000000004,0.6566666666666667,0.48,0.6316666666666666
600,20,2149,0.20499999999999996,0.4783333333333334,0.47,0.45999999999999996,0.515,0.5716666666666667,0.525,0.5449999999999999,0.5349999999999999,0.495
600,20,2150,0.20166666666666666,0.4983333333333333,0.4666666666666667,0.45333333333333337,0.505,0.43999999999999995,0.49750000000000005,0.43666666666666665,0.5575,0.5716666666666667
600,20,2151,0.18000000000000005,0.45166666666666666,0.44666666666666666,0.43166666666666664,0.47250000000000003,0.5566666666666666,0.485,0.5916666666666667,0.475,0.5733333333333333
600,20,2152,0.17333333333333334,0.4683333333333334,0.43833333333333335,0.41666666666666663,0.505,0.6366666666666667,0.505,0.6366666666666667,0.51,0.6283333333333334
600,20,2153,0.19499999999999995,0.4783333333333334,0.44333333333333336,0.41833333333333333,0.485,0.6466666666666667,0.48250000000000004,0.6516666666666666,0.5075000000000001,0.6133333333333333
600,20,2154,0.18500000000000005,0.485,0.45833333333333337,0.43333333333333335,0.4625,0.6433333333333333,0.4625,0.6433333333333333,0.49,0.6566666666666667
600,20,2155,0.16333333333333333,0.48,0.42333333333333334,0.39,0.515,0.5616666666666666,0.49250000000000005,0.5816666666666667,0.5025,0.585
600,20,2156,0.15166666666666662,0.43833333333333335,0.3933333333333333,0.3633333333333333,0.485,0.6483333333333333,0.48250000000000004,0.6333333333333333,0.48750000000000004,0.6416666666666666
600,20,2157,0.17166666666666663,0.45666666666666667,0.4116666666666666,0.3516666666666667,0.47250000000000003,0.6483333333333333,0.47250000000000003,0.6483333333333333,0.5,0.5533333333333333
600,20,2158,0.17000000000000004,0.44999999999999996,0.41500000000000004,0.3916666666666667,0.5025,0.6433333333333333,0.48250000000000004,0.585,0.6225,0.41333333333333333
600,20,2159,0.20166666666666666,0.4816666666666667,0.45999999999999996,0.44166666666666665,0.5025,0.6333333333333333,0.49750000000000005,0.6333333333333333,0.5275000000000001,0.4066666666666666
600,30,2160,0.10499999999999998,0.3916666666666667,0.3416666666666667,0.2833333333333333,0.49250000000000005,0.6366666666666667,0.5025,0.6433333333333333,0.49250000000000005,0.5916666666666667
600,30,2161,0.11499999999999999,0.42000000000000004,0.3833333333333333,0.30500000000000005,0.475,0.65,0.47750000000000004,0.6516666666666666,0.44999999999999996,0.3716666666666667
600,30,2162,0.09499999999999997,0.395,0.35,0.3383333333333334,0.49250000000000005,0.6433333333333333,0.48750000000000004,0.6416666666666666,0.565,0.3566666666666667
600,30,2163,0.11499999999999999,0.3616666666666667,0.31166666666666665,0.30500000000000005,0.45999999999999996,0.64,0.46499999999999997,0.645,0.4675,0.645
600,30,2164,0.1433333333333333,0.42666666666666664,0.42000000000000004,0.3783333333333333,0.495,0.6633333333333333,0.49,0.6433333333333333,0.5225,0.3783333333333333
600,30,2165,0.1216666666666667,0.42000000000000004,0.375,0.3383333333333334,0.495,0.64,0.495,0.6383333333333333,0.505,0.3816666666666667
600,30,2166,0.10499999999999998,0.42166666666666663,0.3833333333333333,0.3916666666666667,0.48,0.6466666666666667,0.48250000000000004,0.6416666666666666,0.505,0.3716666666666667
600,30,2167,0.08666666666666667,0.3966666666666666,0.375,0.32333333333333336,0.5025,0.6566666666666667,0.505,0.6533333333333333,0.5275000000000001,0.42833333333333334
600,30,2168,0.1166666666666667,0.3666666666666667,0.32499999999999996,0.31166666666666665,0.485,0.65,0.485,0.65,0.5125,0.3666666666666667
600,30,2169,0.1283333333333333,0.365,0.31000000000000005,0.23333333333333328,0.5125,0.6333333333333333,0.49250000000000005,0.385,0.5875,0.29500000000000004
600,30,2170,0.14,0.3766666666666667,0.3433333333333334,0.31666666666666665,0.495,0.645,0.495,0.645,0.49250000000000005,0.6566666666666667
600,30,2171,0.1266666666666667,0.41000000000000003,0.375,0.3466666666666667,0.48,0.6416666666666666,0.475,0.635,0.44499999999999995,0.3533333333333334
600,30,2172,0.15166666666666662,0.42500000000000004,0.395,0.3783333333333333,0.5175000000000001,0.615,0.5025,0.625,0.49250000000000005,0.3816666666666667
600,30,2173,0.14166666666666672,0.42500000000000004,0.3783333333333333,0.3416666666666667,0.47750000000000004,0.65,0.47750000000000004,0.65,0.46499999999999997,0.33666666666666667
